transaction_id,items
T4004,"Ground Beef,Salsa"
T4005,"Coffee,Soda"
T4006,"Soap,Paper Towels"
T4007,"Frozen Pizza,Chips"
T4008,"Lettuce,Tomatoes,Onions"
T4009,"Milk,Bread"
T4010,"Chicken,Avocados"
T4011,"Apples,Grapes"
T4012,"Pasta,Tomatoes"
T4013,"Ground Beef,Shredded Cheese"
T4014,"Coffee,Cookies"
T4015,"Shampoo,Soap"
T4016,"Frozen Vegetables,Ice Cream"
T4017,"Potatoes,Carrots"
T4018,"Milk,Cereal,Bananas"
T4019,"Chicken,Rice,Beans"
T4020,"Apples,Oranges"
T4021,"Pasta,Tomatoes,Cheese"
T4022,"Ground Beef,Tortillas"
T4023,"Coffee,Tea"
T4024,"Shampoo,Toothpaste"
T4025,"Frozen Pizza"
T4026,"Lettuce,Tomatoes"
T4027,"Milk,Eggs"
T4028,"Chicken,Beans"
T4029,"Apples,Bananas"
T4030,"Pasta,Cheese"
T4031,"Ground Beef,Salsa"
T4032,"Coffee,Soda"
T4033,"Soap,Paper Towels"
T4034,"Frozen Vegetables"
T4035,"Lettuce,Carrots"
T4036,"Milk,Bread"
T4037,"Chicken,Rice"
T4038,"Apples,Grapes"
T4039,"Pasta,Tomatoes"
T4040,"Ground Beef,Shredded Cheese"
T4041,"Coffee,Cookies"
T4042,"Shampoo,Soap"
T4043,"Frozen Pizza,Chips"
T4044,"Lettuce,Tomatoes,Onions"
T4045,"Milk,Cereal"
T4046,"Chicken,Beans"
T4047,"Apples,Bananas"
T4048,"Pasta,Cheese"
T4049,"Ground Beef,Tortillas"
T4050,"Coffee,Tea"
T4051,"Shampoo,Toothpaste"
T4052,"Frozen Vegetables"
T4053,"Potatoes,Carrots"
T4054,"Milk,Eggs"
T4055,"Chicken,Rice,Beans"
T4056,"Apples,Oranges,Grapes"
T4057,"Pasta,Tomatoes,Cheese"
T4058,"Ground Beef,Salsa"
T4059,"Coffee,Soda"
T4060,"Soap,Paper Towels"
T4061,"Frozen Pizza,Chips"
T4062,"Lettuce,Tomatoes,Onions"
T4063,"Milk,Bread"
T4064,"Chicken,Avocados"
T4065,"Apples,Grapes"
T4066,"Pasta,Tomatoes"
T4067,"Ground Beef,Shredded Cheese"
T4068,"Coffee,Cookies"
T4069,"Shampoo,Soap"
T4070,"Frozen Vegetables,Ice Cream"
T4071,"Potatoes,Carrots"
T4072,"Milk,Cereal,Bananas"
T4073,"Chicken,Rice,Beans"
T4074,"Apples,Oranges"
T4075,"Pasta,Tomatoes,Cheese"
T4076,"Ground Beef,Tortillas"
T4077,"Coffee,Tea"
T4078,"Shampoo,Toothpaste"
T4079,"Frozen Pizza"
T4080,"Lettuce,Tomatoes"
T4081,"Milk,Eggs"
T4082,"Chicken,Beans"
T4083,"Apples,Bananas"
T4084,"Pasta,Cheese"
T4085,"Ground Beef,Salsa"
T4086,"Coffee,Soda"
T4087,"Soap,Paper Towels"
T4088,"Frozen Vegetables"
T4089,"Lettuce,Carrots"
T4090,"Milk,Bread"
T4091,"Chicken,Rice"
T4092,"Apples,Grapes"
T4093,"Pasta,Tomatoes"
T4094,"Ground Beef,Shredded Cheese"
T4095,"Coffee,Cookies"
T4096,"Shampoo,Soap"
T4097,"Frozen Pizza,Chips"
T4098,"Lettuce,Tomatoes,Onions"
T4099,"Milk,Cereal"
T4100,"Chicken,Beans"
T4101,"Apples,Bananas"
T4102,"Pasta,Cheese"
T4103,"Ground Beef,Tortillas"
T4104,"Coffee,Tea"
T4105,"Shampoo,Toothpaste"
T4106,"Frozen Vegetables"
T4107,"Potatoes,Carrots"
T4108,"Milk,Eggs"
T4109,"Chicken,Rice,Beans"
T4110,"Apples,Oranges,Grapes"
T4111,"Pasta,Tomatoes,Cheese"
T4112,"Ground Beef,Salsa"
T4113,"Coffee,Soda"
T4114,"Soap,Paper Towels"
T4115,"Frozen Pizza,Chips"
T4116,"Lettuce,Tomatoes,Onions"
T4117,"Milk,Bread"
T4118,"Chicken,Avocados"
T4119,"Apples,Grapes"
T4120,"Pasta,Tomatoes"
T4121,"Ground Beef,Shredded Cheese"
T4122,"Coffee,Cookies"
T4123,"Shampoo,Soap"
T4124,"Frozen Vegetables,Ice Cream"
T4125,"Potatoes,Carrots"
T4126,"Milk,Cereal,Bananas"
T4127,"Chicken,Rice,Beans"
T4128,"Apples,Oranges"
T4129,"Pasta,Tomatoes,Cheese"
T4130,"Ground Beef,Tortillas"
T4131,"Coffee,Tea"
T4132,"Shampoo,Toothpaste"
T4133,"Frozen Pizza"
T4134,"Lettuce,Tomatoes"
T4135,"Milk,Eggs"
T4136,"Chicken,Beans"
T4137,"Apples,Bananas"
T4138,"Pasta,Cheese"
T4139,"Ground Beef,Salsa"
T4140,"Coffee,Soda"
T4141,"Soap,Paper Towels"
T4142,"Frozen Vegetables"
T4143,"Lettuce,Carrots"
T4144,"Milk,Bread"
T4145,"Chicken,Rice"
T4146,"Apples,Grapes"
T4147,"Pasta,Tomatoes"
T4148,"Ground Beef,Shredded Cheese"
T4149,"Coffee,Cookies"
T4150,"Shampoo,Soap"
T4151,"Frozen Pizza,Chips"
T4152,"Lettuce,Tomatoes,Onions"
T4153,"Milk,Cereal"
T4154,"Chicken,Beans"
T4155,"Apples,Bananas"
T4156,"Pasta,Cheese"
T4157,"Ground Beef,Tortillas"
T4158,"Coffee,Tea"
T4159,"Shampoo,Toothpaste"
T4160,"Frozen Vegetables"
T4161,"Potatoes,Carrots"
T4162,"Milk,Eggs"
T4163,"Chicken,Rice,Beans"
T4164,"Apples,Oranges,Grapes"
T4165,"Pasta,Tomatoes,Cheese"
T4166,"Ground Beef,Salsa"
T4167,"Coffee,Soda"
T4168,"Soap,Paper Towels"
T4169,"Frozen Pizza,Chips"
T4170,"Lettuce,Tomatoes,Onions"
T4171,"Milk,Bread"
T4172,"Chicken,Avocados"
T4173,"Apples,Grapes"
T4174,"Pasta,Tomatoes"
T4175,"Ground Beef,Shredded Cheese"
T4176,"Coffee,Cookies"
T4177,"Shampoo,Soap"
T4178,"Frozen Vegetables,Ice Cream"
T4179,"Potatoes,Carrots"
T4180,"Milk,Cereal,Bananas"
T4181,"Chicken,Rice,Beans"
T4182,"Apples,Oranges"
T4183,"Pasta,Tomatoes,Cheese"
T4184,"Ground Beef,Tortillas"
T4185,"Coffee,Tea"
T4186,"Shampoo,Toothpaste"
T4187,"Frozen Pizza"
T4188,"Lettuce,Tomatoes"
T4189,"Milk,Eggs"
T4190,"Chicken,Beans"
T4191,"Apples,Bananas"
T4192,"Pasta,Cheese"
T4193,"Ground Beef,Salsa"
T4194,"Coffee,Soda"
T4195,"Soap,Paper Towels"
T4196,"Frozen Vegetables"
T4197,"Lettuce,Carrots"
T4198,"Milk,Bread"
T4199,"Chicken,Rice"
T4200,"Apples,Grapes"
T4201,"Milk,Bananas,Bread,Eggs"
T4202,"Chicken,Rice,Beans,Tomatoes"
T4203,"Apples,Oranges,Grapes"
T4204,"Pasta,Tomatoes,Cheese,Bread"
T4205,"Ground Beef,Tortillas,Salsa,Shredded Cheese"
T4206,"Coffee,Cookies"
T4207,"Shampoo,Soap,Toothpaste"
T4208,"Frozen Pizza,Chips"
T4209,"Lettuce,Tomatoes,Onions,Carrots"
T4210,"Milk,Cereal,Bananas"
T4211,"Chicken,Rice,Beans,Avocados"
T4212,"Apples,Bananas,Oranges,Grapes"
T4213,"Pasta,Tomatoes,Cheese"
T4214,"Ground Beef,Tortillas,Salsa"
T4215,"Coffee,Tea"
T4216,"Shampoo,Paper Towels"
T4217,"Frozen Vegetables,Ice Cream"
T4218,"Potatoes,Onions,Carrots"
T4219,"Milk,Bread,Eggs"
T4220,"Chicken,Beans,Avocados"
T4221,"Apples,Bananas"
T4222,"Pasta,Rice,Tomatoes"
T4223,"Ground Beef,Salsa,Shredded Cheese"
T4224,"Coffee,Soda"
T4225,"Soap,Toothpaste"
T4226,"Frozen Pizza,Chips,Pretzels"
T4227,"Lettuce,Tomatoes,Carrots"
T4228,"Milk,Cereal"
T4229,"Chicken,Rice"
T4230,"Apples,Oranges"
T4231,"Pasta,Cheese"
T4232,"Ground Beef,Tortillas"
T4233,"Coffee,Cookies"
T4234,"Shampoo,Soap"
T4235,"Frozen Pizza"
T4236,"Lettuce,Tomatoes"
T4237,"Milk,Bananas"
T4238,"Chicken,Beans"
T4239,"Apples,Grapes"
T4240,"Pasta,Tomatoes"
T4241,"Ground Beef,Salsa"
T4242,"Coffee,Tea"
T4243,"Shampoo,Toothpaste"
T4244,"Frozen Vegetables"
T4245,"Lettuce,Carrots"
T4246,"Milk,Eggs"
T4247,"Chicken,Rice,Beans"
T4248,"Apples,Oranges,Bananas"
T4249,"Pasta,Cheese,Bread"
T4250,"Ground Beef,Tortillas,Salsa"
T4251,"Coffee,Soda"
T4252,"Soap,Paper Towels"
T4253,"Frozen Pizza,Chips"
T4254,"Lettuce,Tomatoes,Onions"
T4255,"Milk,Bread"
T4256,"Chicken,Avocados"
T4257,"Apples,Grapes"
T4258,"Pasta,Tomatoes"
T4259,"Ground Beef,Shredded Cheese"
T4260,"Coffee,Cookies"
T4261,"Shampoo,Soap"
T4262,"Frozen Vegetables,Ice Cream"
T4263,"Potatoes,Carrots"
T4264,"Milk,Cereal,Bananas"
T4265,"Chicken,Rice,Beans"
T4266,"Apples,Oranges"
T4267,"Pasta,Tomatoes,Cheese"
T4268,"Ground Beef,Tortillas"
T4269,"Coffee,Tea"
T4270,"Shampoo,Toothpaste"
T4271,"Frozen Pizza"
T4272,"Lettuce,Tomatoes"
T4273,"Milk,Eggs"
T4274,"Chicken,Beans"
T4275,"Apples,Bananas"
T4276,"Pasta,Cheese"
T4277,"Ground Beef,Salsa"
T4278,"Coffee,Soda"
T4279,"Soap,Paper Towels"
T4280,"Frozen Vegetables"
T4281,"Lettuce,Carrots"
T4282,"Milk,Bread"
T4283,"Chicken,Rice"
T4284,"Apples,Grapes"
T4285,"Pasta,Tomatoes"
T4286,"Ground Beef,Shredded Cheese"
T4287,"Coffee,Cookies"
T4288,"Shampoo,Soap"
T4289,"Frozen Pizza,Chips"
T4290,"Lettuce,Tomatoes,Onions"
T4291,"Milk,Cereal"
T4292,"Chicken,Beans"
T4293,"Apples,Bananas"
T4294,"Pasta,Cheese"
T4295,"Ground Beef,Tortillas"
T4296,"Coffee,Tea"
T4297,"Shampoo,Toothpaste"
T4298,"Frozen Vegetables"
T4299,"Potatoes,Carrots"
T4300,"Milk,Eggs"
T4301,"Chicken,Rice,Beans"
T4302,"Apples,Oranges,Grapes"
T4303,"Pasta,Tomatoes,Cheese"
T4304,"Ground Beef,Salsa"
T4305,"Coffee,Soda"
T4306,"Soap,Paper Towels"
T4307,"Frozen Pizza,Chips"
T4308,"Lettuce,Tomatoes,Onions"
T4309,"Milk,Bread"
T4310,"Chicken,Avocados"
T4311,"Apples,Grapes"
T4312,"Pasta,Tomatoes"
T4313,"Ground Beef,Shredded Cheese"
T4314,"Coffee,Cookies"
T4315,"Shampoo,Soap"
T4316,"Frozen Vegetables,Ice Cream"
T4317,"Potatoes,Carrots"
T4318,"Milk,Cereal,Bananas"
T4319,"Chicken,Rice,Beans"
T4320,"Apples,Oranges"
T4321,"Pasta,Tomatoes,Cheese"
T4322,"Ground Beef,Tortillas"
T4323,"Coffee,Tea"
T4324,"Shampoo,Toothpaste"
T4325,"Frozen Pizza"
T4326,"Lettuce,Tomatoes"
T4327,"Milk,Eggs"
T4328,"Chicken,Beans"
T4329,"Apples,Bananas"
T4330,"Pasta,Cheese"
T4331,"Ground Beef,Salsa"
T4332,"Coffee,Soda"
T4333,"Soap,Paper Towels"
T4334,"Frozen Vegetables"
T4335,"Lettuce,Carrots"
T4336,"Milk,Bread"
T4337,"Chicken,Rice"
T4338,"Apples,Grapes"
T4339,"Pasta,Tomatoes"
T4340,"Ground Beef,Shredded Cheese"
T4341,"Coffee,Cookies"
T4342,"Shampoo,Soap"
T4343,"Frozen Pizza,Chips"
T4344,"Lettuce,Tomatoes,Onions"
T4345,"Milk,Cereal"
T4346,"Chicken,Beans"
T4347,"Apples,Bananas"
T4348,"Pasta,Cheese"
T4349,"Ground Beef,Tortillas"
T4350,"Coffee,Tea"
T4351,"Shampoo,Toothpaste"
T4352,"Frozen Vegetables"
T4353,"Potatoes,Carrots"
T4354,"Milk,Eggs"
T4355,"Chicken,Rice,Beans"
T4356,"Apples,Oranges,Grapes"
T4357,"Pasta,Tomatoes,Cheese"
T4358,"Ground Beef,Salsa"
T4359,"Coffee,Soda"
T4360,"Soap,Paper Towels"
T4361,"Frozen Pizza,Chips"
T4362,"Lettuce,Tomatoes,Onions"
T4363,"Milk,Bread"
T4364,"Chicken,Avocados"
T4365,"Apples,Grapes"
T4366,"Pasta,Tomatoes"
T4367,"Ground Beef,Shredded Cheese"
T4368,"Coffee,Cookies"
T4369,"Shampoo,Soap"
T4370,"Frozen Vegetables,Ice Cream"
T4371,"Potatoes,Carrots"
T4372,"Milk,Cereal,Bananas"
T4373,"Chicken,Rice,Beans"
T4374,"Apples,Oranges"
T4375,"Pasta,Tomatoes,Cheese"
T4376,"Ground Beef,Tortillas"
T4377,"Coffee,Tea"
T4378,"Shampoo,Toothpaste"
T4379,"Frozen Pizza"
T4380,"Lettuce,Tomatoes"
T4381,"Milk,Eggs"
T4382,"Chicken,Beans"
T4383,"Apples,Bananas"
T4384,"Pasta,Cheese"
T4385,"Ground Beef,Salsa"
T4386,"Coffee,Soda"
T4387,"Soap,Paper Towels"
T4388,"Frozen Vegetables"
T4389,"Lettuce,Carrots"
T4390,"Milk,Bread"
T4391,"Chicken,Rice"
T4392,"Apples,Grapes"
T4393,"Pasta,Tomatoes"
T4394,"Ground Beef,Shredded Cheese"
T4395,"Coffee,Cookies"
T4396,"Shampoo,Soap"
T4397,"Frozen Pizza,Chips"
T4398,"Lettuce,Tomatoes,Onions"
T4399,"Milk,Cereal"
T4400,"Chicken,Beans"
T4401,"Apples,Bananas"
T4402,"Pasta,Cheese"
T4403,"Ground Beef,Tortillas"
T4404,"Coffee,Tea"
T4405,"Shampoo,Toothpaste"
T4406,"Frozen Vegetables"
T4407,"Potatoes,Carrots"
T4408,"Milk,Eggs"
T4409,"Chicken,Rice,Beans"
T4410,"Apples,Oranges,Grapes"
T4411,"Pasta,Tomatoes,Cheese"
T4412,"Ground Beef,Salsa"
T4413,"Coffee,Soda"
T4414,"Soap,Paper Towels"
T4415,"Frozen Pizza,Chips"
T4416,"Lettuce,Tomatoes,Onions"
T4417,"Milk,Bread"
T4418,"Chicken,Avocados"
T4419,"Apples,Grapes"
T4420,"Pasta,Tomatoes"
T4421,"Ground Beef,Shredded Cheese"
T4422,"Coffee,Cookies"
T4423,"Shampoo,Soap"
T4424,"Frozen Vegetables,Ice Cream"
T4425,"Potatoes,Carrots"
T4426,"Milk,Cereal,Bananas"
T4427,"Chicken,Rice,Beans"
T4428,"Apples,Oranges"
T4429,"Pasta,Tomatoes,Cheese"
T4430,"Ground Beef,Tortillas"
T4431,"Coffee,Tea"
T4432,"Shampoo,Toothpaste"
T4433,"Frozen Pizza"
T4434,"Lettuce,Tomatoes"
T4435,"Milk,Eggs"
T4436,"Chicken,Beans"
T4437,"Apples,Bananas"
T4438,"Pasta,Cheese"
T4439,"Ground Beef,Salsa"
T4440,"Coffee,Soda"
T4441,"Soap,Paper Towels"
T4442,"Frozen Vegetables"
T4443,"Lettuce,Carrots"
T4444,"Milk,Bread"
T4445,"Chicken,Rice"
T4446,"Apples,Grapes"
T4447,"Pasta,Tomatoes"
T4448,"Ground Beef,Shredded Cheese"
T4449,"Coffee,Cookies"
T4450,"Shampoo,Soap"
T4451,"Frozen Pizza,Chips"
T4452,"Lettuce,Tomatoes,Onions"
T4453,"Milk,Cereal"
T4454,"Chicken,Beans"
T4455,"Apples,Bananas"
T4456,"Pasta,Cheese"
T4457,"Ground Beef,Tortillas"
T4458,"Coffee,Tea"
T4459,"Shampoo,Toothpaste"
T4460,"Frozen Vegetables"
T4461,"Potatoes,Carrots"
T4462,"Milk,Eggs"
T4463,"Chicken,Rice,Beans"
T4464,"Apples,Oranges,Grapes"
T4465,"Pasta,Tomatoes,Cheese"
T4466,"Ground Beef,Salsa"
T4467,"Coffee,Soda"
T4468,"Soap,Paper Towels"
T4469,"Frozen Pizza,Chips"
T4470,"Lettuce,Tomatoes,Onions"
T4471,"Milk,Bread"
T4472,"Chicken,Avocados"
T4473,"Apples,Grapes"
T4474,"Pasta,Tomatoes"
T4475,"Ground Beef,Shredded Cheese"
T4476,"Coffee,Cookies"
T4477,"Shampoo,Soap"
T4478,"Frozen Vegetables,Ice Cream"
T4479,"Potatoes,Carrots"
T4480,"Milk,Cereal,Bananas"
T4481,"Chicken,Rice,Beans"
T4482,"Apples,Oranges"
T4483,"Pasta,Tomatoes,Cheese"
T4484,"Ground Beef,Tortillas"
T4485,"Coffee,Tea"
T4486,"Shampoo,Toothpaste"
T4487,"Frozen Pizza"
T4488,"Lettuce,Tomatoes"
T4489,"Milk,Eggs"
T4490,"Chicken,Beans"
T4491,"Apples,Bananas"
T4492,"Pasta,Cheese"
T4493,"Ground Beef,Salsa"
T4494,"Coffee,Soda"
T4495,"Soap,Paper Towels"
T4496,"Frozen Vegetables"
T4497,"Lettuce,Carrots"
T4498,"Milk,Bread"
T4499,"Chicken,Rice"
T4500,"Apples,Grapes"
T4501,"Milk,Bananas,Bread,Eggs"
T4502,"Chicken,Rice,Beans,Tomatoes"
T4503,"Apples,Oranges,Grapes"
T4504,"Pasta,Tomatoes,Cheese,Bread"
T4505,"Ground Beef,Tortillas,Salsa,Shredded Cheese"
T4506,"Coffee,Cookies"
T4507,"Shampoo,Soap,Toothpaste"
T4508,"Frozen Pizza,Chips"
T4509,"Lettuce,Tomatoes,Onions,Carrots"
T4510,"Milk,Cereal,Bananas"
T4511,"Chicken,Rice,Beans,Avocados"
T4512,"Apples,Bananas,Oranges,Grapes"
T4513,"Pasta,Tomatoes,Cheese"
T4514,"Ground Beef,Tortillas,Salsa"
T4515,"Coffee,Tea"
T4516,"Shampoo,Paper Towels"
T4517,"Frozen Vegetables,Ice Cream"
T4518,"Potatoes,Onions,Carrots"
T4519,"Milk,Bread,Eggs"
T4520,"Chicken,Beans,Avocados"
T4521,"Apples,Bananas"
T4522,"Pasta,Rice,Tomatoes"
T4523,"Ground Beef,Salsa,Shredded Cheese"
T4524,"Coffee,Soda"
T4525,"Soap,Toothpaste"
T4526,"Frozen Pizza,Chips,Pretzels"
T4527,"Lettuce,Tomatoes,Carrots"
T4528,"Milk,Cereal"
T4529,"Chicken,Rice"
T4530,"Apples,Oranges"
T4531,"Pasta,Cheese"
T4532,"Ground Beef,Tortillas"
T4533,"Coffee,Cookies"
T4534,"Shampoo,Soap"
T4535,"Frozen Pizza"
T4536,"Lettuce,Tomatoes"
T4537,"Milk,Bananas"
T4538,"Chicken,Beans"
T4539,"Apples,Grapes"
T4540,"Pasta,Tomatoes"
T4541,"Ground Beef,Salsa"
T4542,"Coffee,Tea"
T4543,"Shampoo,Toothpaste"
T4544,"Frozen Vegetables"
T4545,"Lettuce,Carrots"
T4546,"Milk,Eggs"
T4547,"Chicken,Rice,Beans"
T4548,"Apples,Oranges,Bananas"
T4549,"Pasta,Cheese,Bread"
T4550,"Ground Beef,Tortillas,Salsa"
T4551,"Coffee,Soda"
T4552,"Soap,Paper Towels"
T4553,"Frozen Pizza,Chips"
T4554,"Lettuce,Tomatoes,Onions"
T4555,"Milk,Bread"
T4556,"Chicken,Avocados"
T4557,"Apples,Grapes"
T4558,"Pasta,Tomatoes"
T4559,"Ground Beef,Shredded Cheese"
T4560,"Coffee,Cookies"
T4561,"Shampoo,Soap"
T4562,"Frozen Vegetables,Ice Cream"
T4563,"Potatoes,Carrots"
T4564,"Milk,Cereal,Bananas"
T4565,"Chicken,Rice,Beans"
T4566,"Apples,Oranges"
T4567,"Pasta,Tomatoes,Cheese"
T4568,"Ground Beef,Tortillas"
T4569,"Coffee,Tea"
T4570,"Shampoo,Toothpaste"
T4571,"Frozen Pizza"
T4572,"Lettuce,Tomatoes"
T4573,"Milk,Eggs"
T4574,"Chicken,Beans"
T4575,"Apples,Bananas"
T4576,"Pasta,Cheese"
T4577,"Ground Beef,Salsa"
T4578,"Coffee,Soda"
T4579,"Soap,Paper Towels"
T4580,"Frozen Vegetables"
T4581,"Lettuce,Carrots"
T4582,"Milk,Bread"
T4583,"Chicken,Rice"
T4584,"Apples,Grapes"
T4585,"Pasta,Tomatoes"
T4586,"Ground Beef,Shredded Cheese"
T4587,"Coffee,Cookies"
T4588,"Shampoo,Soap"
T4589,"Frozen Pizza,Chips"
T4590,"Lettuce,Tomatoes,Onions"
T4591,"Milk,Cereal"
T4592,"Chicken,Beans"
T4593,"Apples,Bananas"
T4594,"Pasta,Cheese"
T4595,"Ground Beef,Tortillas"
T4596,"Coffee,Tea"
T4597,"Shampoo,Toothpaste"
T4598,"Frozen Vegetables"
T4599,"Potatoes,Carrots"
T4600,"Milk,Eggs"
T4601,"Chicken,Rice,Beans"
T4602,"Apples,Oranges,Grapes"
T4603,"Pasta,Tomatoes,Cheese"
T4604,"Ground Beef,Salsa"
T4605,"Coffee,Soda"
T4606,"Soap,Paper Towels"
T4607,"Frozen Pizza,Chips"
T4608,"Lettuce,Tomatoes,Onions"
T4609,"Milk,Bread"
T4610,"Chicken,Avocados"
T4611,"Apples,Grapes"
T4612,"Pasta,Tomatoes"
T4613,"Ground Beef,Shredded Cheese"
T4614,"Coffee,Cookies"
T4615,"Shampoo,Soap"
T4616,"Frozen Vegetables,Ice Cream"
T4617,"Potatoes,Carrots"
T4618,"Milk,Cereal,Bananas"
T4619,"Chicken,Rice,Beans"
T4620,"Apples,Oranges"
T4621,"Pasta,Tomatoes,Cheese"
T4622,"Ground Beef,Tortillas"
T4623,"Coffee,Tea"
T4624,"Shampoo,Toothpaste"
T4625,"Frozen Pizza"
T4626,"Lettuce,Tomatoes"
T4627,"Milk,Eggs"
T4628,"Chicken,Beans"
T4629,"Apples,Bananas"
T4630,"Pasta,Cheese"
T4631,"Ground Beef,Salsa"
T4632,"Coffee,Soda"
T4633,"Soap,Paper Towels"
T4634,"Frozen Vegetables"
T4635,"Lettuce,Carrots"
T4636,"Milk,Bread"
T4637,"Chicken,Rice"
T4638,"Apples,Grapes"
T4639,"Pasta,Tomatoes"
T4640,"Ground Beef,Shredded Cheese"
T4641,"Coffee,Cookies"
T4642,"Shampoo,Soap"
T4643,"Frozen Pizza,Chips"
T4644,"Lettuce,Tomatoes,Onions"
T4645,"Milk,Cereal"
T4646,"Chicken,Beans"
T4647,"Apples,Bananas"
T4648,"Pasta,Cheese"
T4649,"Ground Beef,Tortillas"
T4650,"Coffee,Tea"
T4651,"Shampoo,Toothpaste"
T4652,"Frozen Vegetables"
T4653,"Potatoes,Carrots"
T4654,"Milk,Eggs"
T4655,"Chicken,Rice,Beans"
T4656,"Apples,Oranges,Grapes"
T4657,"Pasta,Tomatoes,Cheese"
T4658,"Ground Beef,Salsa"
T4659,"Coffee,Soda"
T4660,"Soap,Paper Towels"
T4661,"Frozen Pizza,Chips"
T4662,"Lettuce,Tomatoes,Onions"
T4663,"Milk,Bread"
T4664,"Chicken,Avocados"
T4665,"Apples,Grapes"
T4666,"Pasta,Tomatoes"
T4667,"Ground Beef,Shredded Cheese"
T4668,"Coffee,Cookies"
T4669,"Shampoo,Soap"
T4670,"Frozen Vegetables,Ice Cream"
T4671,"Potatoes,Carrots"
T4672,"Milk,Cereal,Bananas"
T4673,"Chicken,Rice,Beans"
T4674,"Apples,Oranges"
T4675,"Pasta,Tomatoes,Cheese"
T4676,"Ground Beef,Tortillas"
T4677,"Coffee,Tea"
T4678,"Shampoo,Toothpaste"
T4679,"Frozen Pizza"
T4680,"Lettuce,Tomatoes"
T4681,"Milk,Eggs"
T4682,"Chicken,Beans"
T4683,"Apples,Bananas"
T4684,"Pasta,Cheese"
T4685,"Ground Beef,Salsa"
T4686,"Coffee,Soda"
T4687,"Soap,Paper Towels"
T4688,"Frozen Vegetables"
T4689,"Lettuce,Carrots"
T4690,"Milk,Bread"
T4691,"Chicken,Rice"
T4692,"Apples,Grapes"
T4693,"Pasta,Tomatoes"
T4694,"Ground Beef,Shredded Cheese"
T4695,"Coffee,Cookies"
T4696,"Shampoo,Soap"
T4697,"Frozen Pizza,Chips"
T4698,"Lettuce,Tomatoes,Onions"
T4699,"Milk,Cereal"
T4700,"Chicken,Beans"
T4701,"Apples,Bananas"
T4702,"Pasta,Cheese"
T4703,"Ground Beef,Tortillas"
T4704,"Coffee,Tea"
T4705,"Shampoo,Toothpaste"
T4706,"Frozen Vegetables"
T4707,"Potatoes,Carrots"
T4708,"Milk,Eggs"
T4709,"Chicken,Rice,Beans"
T4710,"Apples,Oranges,Grapes"
T4711,"Pasta,Tomatoes,Cheese"
T4712,"Ground Beef,Salsa"
T4713,"Coffee,Soda"
T4714,"Soap,Paper Towels"
T4715,"Frozen Pizza,Chips"
T4716,"Lettuce,Tomatoes,Onions"
T4717,"Milk,Bread"
T4718,"Chicken,Avocados"
T4719,"Apples,Grapes"
T4720,"Pasta,Tomatoes"
T4721,"Ground Beef,Shredded Cheese"
T4722,"Coffee,Cookies"
T4723,"Shampoo,Soap"
T4724,"Frozen Vegetables,Ice Cream"
T4725,"Potatoes,Carrots"
T4726,"Milk,Cereal,Bananas"
T4727,"Chicken,Rice,Beans"
T4728,"Apples,Oranges"
T4729,"Pasta,Tomatoes,Cheese"
T4730,"Ground Beef,Tortillas"
T4731,"Coffee,Tea"
T4732,"Shampoo,Toothpaste"
T4733,"Frozen Pizza"
T4734,"Lettuce,Tomatoes"
T4735,"Milk,Eggs"
T4736,"Chicken,Beans"
T4737,"Apples,Bananas"
T4738,"Pasta,Cheese"
T4739,"Ground Beef,Salsa"
T4740,"Coffee,Soda"
T4741,"Soap,Paper Towels"
T4742,"Frozen Vegetables"
T4743,"Lettuce,Carrots"
T4744,"Milk,Bread"
T4745,"Chicken,Rice"
T4746,"Apples,Grapes"
T4747,"Pasta,Tomatoes"
T4748,"Ground Beef,Shredded Cheese"
T4749,"Coffee,Cookies"
T4750,"Shampoo,Soap"
T4751,"Frozen Pizza,Chips"
T4752,"Lettuce,Tomatoes,Onions"
T4753,"Milk,Cereal"
T4754,"Chicken,Beans"
T4755,"Apples,Bananas"
T4756,"Pasta,Cheese"
T4757,"Ground Beef,Tortillas"
T4758,"Coffee,Tea"
T4759,"Shampoo,Toothpaste"
T4760,"Frozen Vegetables"
T4761,"Potatoes,Carrots"
T4762,"Milk,Eggs"
T4763,"Chicken,Rice,Beans"
T4764,"Apples,Oranges,Grapes"
T4765,"Pasta,Tomatoes,Cheese"
T4766,"Ground Beef,Salsa"
T4767,"Coffee,Soda"
T4768,"Soap,Paper Towels"
T4769,"Frozen Pizza,Chips"
T4770,"Lettuce,Tomatoes,Onions"
T4771,"Milk,Bread"
T4772,"Chicken,Avocados"
T4773,"Apples,Grapes"
T4774,"Pasta,Tomatoes"
T4775,"Ground Beef,Shredded Cheese"
T4776,"Coffee,Cookies"
T4777,"Shampoo,Soap"
T4778,"Frozen Vegetables,Ice Cream"
T4779,"Potatoes,Carrots"
T4780,"Milk,Cereal,Bananas"
T4781,"Chicken,Rice,Beans"
T4782,"Apples,Oranges"
T4783,"Pasta,Tomatoes,Cheese"
T4784,"Ground Beef,Tortillas"
T4785,"Coffee,Tea"
T4786,"Shampoo,Toothpaste"
T4787,"Frozen Pizza"
T4788,"Lettuce,Tomatoes"
T4789,"Milk,Eggs"
T4790,"Chicken,Beans"
T4791,"Apples,Bananas"
T4792,"Pasta,Cheese"
T4793,"Ground Beef,Salsa"
T4794,"Coffee,Soda"
T4795,"Soap,Paper Towels"
